Tipo,Referencia,Fecha Alta,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
Industrial,2199,2006-02-22,Venta,Tarragona,193,982563,2006-05-26,Pedro
Casa,2200,2006-02-23,Venta,Girona,272,1586032,2007-01-23,María
Industrial,2201,2006-02-24,Alquiler,Barcelona,257,1598283,2007-02-03,Luisa
Parking,2202,2006-02-24,Venta,Barcelona,135,764505,2006-06-10,Pedro
Industrial,2205,2006-02-27,Venta,Lleida,166,685082,2007-02-02,Joaquín
Casa,2206,2006-02-28,Venta,Girona,121,1002122,2006-07-13,Pedro
Casa,2207,2006-02-28,Venta,Barcelona,281,2577332,2006-07-03,Carmen
Oficina,2209,2006-03-01,Venta,Tarragona,296,1761200,2007-02-13,Joaquín
Local,2210,2006-03-01,Alquiler,Lleida,240,1706400,2006-08-29,Pedro
Local,2211,2006-03-01,Venta,Lleida,146,1095146,2006-10-21,María
Local,2212,2006-03-01,Venta,Barcelona,287,1351196,2006-06-18,Jesús
Industrial,2214,2006-03-02,Venta,Girona,249,1882440,2006-12-16,Carmen
Suelo,2215,2006-03-02,Alquiler,Lleida,141,659316,2006-10-14,Luisa
Casa,2216,2006-03-03,Alquiler,Girona,125,657500,2007-03-02,Carmen
Local,2217,2006-03-03,Venta,Tarragona,130,703950,2006-10-28,María
Casa,2218,2006-03-03,Alquiler,Barcelona,243,1918728,2006-07-26,Luisa
Parking,2221,2006-03-04,Alquiler,Girona,269,1908286,2007-01-29,Jesús
Industrial,2222,2006-03-04,Venta,Girona,201,1929198,2006-08-16,María
Parking,2224,2006-03-05,Venta,Barcelona,293,1996209,2006-07-26,Jesús
Suelo,2225,2006-03-05,Venta,Tarragona,243,1552041,2006-12-03,Luisa
Oficina,2226,2006-03-05,Alquiler,Girona,177,980934,2006-09-11,Luisa
Casa,2227,2006-03-06,Venta,Girona,131,732028,2006-07-04,Pedro
Suelo,2228,2006-03-06,Venta,Tarragona,176,1463264,2006-12-21,Pedro
Local,2229,2006-03-06,Alquiler,Lleida,126,1177722,2007-02-14,Pedro
Local,2230,2006-03-06,Alquiler,Girona,143,1205347,2006-12-22,María
Industrial,2231,2006-03-07,Alquiler,Girona,223,1510825,2006-06-19,Luisa
Parking,2232,2006-03-07,Venta,Barcelona,227,2257515,2007-02-06,Luisa
Suelo,2233,2006-03-07,Alquiler,Girona,162,1202850,2006-11-30,Pedro
Oficina,2234,2006-03-08,Alquiler,Barcelona,177,1191033,2006-06-27,Carmen
Piso,2236,2006-03-08,Venta,Tarragona,138,1343844,2007-01-01,Carmen
Industrial,2237,2006-03-08,Venta,Tarragona,248,1460224,2007-01-26,María
Casa,2238,2006-03-08,Alquiler,Lleida,217,1659833,2007-03-01,Luisa
Oficina,2239,2006-03-09,Alquiler,Tarragona,272,1705712,2006-06-19,Joaquín
Suelo,2241,2006-03-11,Alquiler,Girona,258,1930614,2006-07-07,Joaquín
Casa,2244,2006-03-12,Alquiler,Girona,150,1159650,2006-09-22,Joaquín
Parking,2245,2006-03-13,Alquiler,Barcelona,182,1489124,2007-02-22,Pedro
Industrial,2246,2006-03-13,Alquiler,Girona,240,2175360,2006-09-07,Luisa
Industrial,2247,2006-03-13,Alquiler,Tarragona,214,1331936,2006-12-04,Joaquín
Casa,2248,2006-03-13,Venta,Barcelona,143,616044,2007-01-19,Carmen
Suelo,2249,2006-03-14,Venta,Girona,229,1243699,2007-02-11,María
Casa,2251,2006-03-15,Alquiler,Girona,283,1219730,2006-07-26,Pedro
Piso,2253,2006-03-16,Venta,Tarragona,258,1646556,2006-11-30,Carmen
Oficina,2255,2006-03-16,Alquiler,Lleida,178,1171418,2006-12-05,María
Industrial,2256,2006-03-17,Alquiler,Barcelona,121,764115,2006-11-19,Joaquín
Piso,2257,2006-03-17,Alquiler,Girona,196,1611708,2007-01-08,Jesús
Oficina,2259,2006-03-19,Alquiler,Girona,286,1413698,2007-03-15,Carmen
Piso,2262,2006-03-20,Venta,Tarragona,199,1685729,2006-12-27,Luisa
Casa,2263,2006-03-20,Alquiler,Tarragona,220,1550780,2006-10-21,Carmen
Industrial,2264,2006-03-20,Alquiler,Lleida,274,1456858,2006-07-28,Pedro
Local,2265,2006-03-21,Alquiler,Tarragona,149,948832,2007-01-14,Joaquín
Oficina,2266,2006-03-21,Venta,Girona,290,2797050,2006-10-02,Luisa
Local,2267,2006-03-21,Venta,Barcelona,151,776442,2006-08-21,Jesús
Industrial,2269,2006-03-23,Venta,Tarragona,185,867465,2007-02-05,María
Oficina,2270,2006-03-23,Venta,Girona,202,823150,2007-01-31,Jesús
Local,2271,2006-03-23,Alquiler,Girona,225,1501650,2006-06-22,Jesús
Local,2272,2006-03-24,Alquiler,Tarragona,191,926350,2006-09-22,Carmen
Piso,2273,2006-03-25,Alquiler,Tarragona,150,1396200,2006-07-31,Pedro
Parking,2274,2006-03-26,Alquiler,Lleida,114,978120,2007-01-19,María
Suelo,2275,2006-03-26,Venta,Tarragona,114,461130,2006-12-26,Joaquín
Casa,2276,2006-03-26,Alquiler,Barcelona,235,2145315,2007-02-09,Joaquín
Oficina,2277,2006-03-26,Venta,Girona,263,2034042,2006-09-08,Carmen
Oficina,2278,2006-03-26,Alquiler,Tarragona,294,2427558,2007-01-30,Pedro
Parking,2280,2006-03-28,Alquiler,Tarragona,290,1442460,2007-01-28,Carmen
Suelo,2281,2006-03-28,Alquiler,Barcelona,254,1558036,2007-03-15,María
Piso,2285,2006-03-30,Venta,Girona,203,875336,2006-08-28,María
Local,2286,2006-03-30,Venta,Lleida,108,780516,2006-10-07,Joaquín
Suelo,2287,2006-03-30,Venta,Tarragona,230,1690730,2006-11-15,Carmen
Industrial,2288,2006-03-30,Venta,Girona,134,780148,2006-08-23,Joaquín
Industrial,2289,2006-03-31,Venta,Barcelona,111,882783,2006-09-07,María
Piso,2291,2006-03-31,Venta,Girona,283,1227937,2006-12-31,Joaquín
Suelo,2292,2006-03-31,Venta,Barcelona,295,1490930,2007-03-14,Joaquín
Local,2293,2006-04-01,Venta,Tarragona,102,828138,2006-11-12,Carmen
Suelo,2294,2006-04-01,Venta,Tarragona,112,485520,2006-12-08,Luisa
Local,2295,2006-04-01,Venta,Barcelona,155,1425690,2006-11-08,Jesús
Casa,2296,2006-04-01,Alquiler,Tarragona,118,746940,2006-11-25,Jesús
Casa,2297,2006-04-01,Alquiler,Lleida,164,771292,2006-09-22,Joaquín
Oficina,2298,2006-04-01,Venta,Tarragona,118,733134,2007-01-21,Jesús
Oficina,2300,2006-04-02,Venta,Tarragona,128,1213312,2006-11-02,María
Casa,2301,2006-04-02,Alquiler,Tarragona,190,1760920,2006-10-22,Jesús
Suelo,2302,2006-04-03,Alquiler,Tarragona,123,978588,2006-08-09,Jesús
Local,2304,2006-04-04,Venta,Barcelona,185,779220,2006-10-26,María
Casa,2305,2006-04-04,Alquiler,Barcelona,180,1071720,2007-03-31,Carmen
Piso,2306,2006-04-04,Venta,Lleida,150,1267950,2006-09-15,Jesús
Local,2307,2006-04-05,Alquiler,Tarragona,154,1405404,2006-09-08,María
Local,2308,2006-04-05,Alquiler,Lleida,261,2598516,2006-08-29,Carmen
Parking,2309,2006-04-05,Venta,Tarragona,298,2236490,2007-01-07,Joaquín
Parking,2312,2006-04-07,Alquiler,Girona,261,1189377,2006-09-19,Jesús
Suelo,2314,2006-04-07,Alquiler,Barcelona,234,1475136,2006-09-18,Carmen
Parking,2316,2006-04-07,Venta,Girona,181,1789185,2007-01-27,Carmen
Parking,2317,2006-04-08,Venta,Tarragona,151,737635,2007-03-12,Carmen
Suelo,2318,2006-04-08,Venta,Tarragona,179,809080,2006-09-01,Jesús
Oficina,2320,2006-04-09,Alquiler,Tarragona,113,704894,2007-01-27,Carmen
Local,2323,2006-04-09,Venta,Tarragona,141,1058628,2007-01-29,Luisa
Piso,2324,2006-04-10,Venta,Girona,182,1400308,2007-01-07,Joaquín
Industrial,2327,2006-04-11,Venta,Tarragona,161,1240827,2007-03-05,Carmen
Local,2328,2006-04-11,Alquiler,Barcelona,130,1276600,2007-01-04,María
Local,2329,2006-04-12,Venta,Tarragona,188,1772840,2006-12-08,Pedro
Parking,2330,2006-04-12,Alquiler,Tarragona,124,1026596,2007-03-28,Carmen
Parking,2331,2006-04-12,Venta,Lleida,224,1901536,2007-03-23,Joaquín
Industrial,2332,2006-04-12,Venta,Lleida,180,984780,2006-09-01,Joaquín
Industrial,2333,2006-04-13,Venta,Lleida,135,973890,2007-01-09,Joaquín
Industrial,2334,2006-04-13,Venta,Barcelona,288,1781568,2006-09-24,María
Oficina,2335,2006-04-14,Venta,Girona,265,1944570,2006-09-27,Luisa
Industrial,2336,2006-04-14,Alquiler,Barcelona,189,1192401,2007-03-20,Carmen
Local,2337,2006-04-14,Venta,Barcelona,193,1826938,2006-09-12,Pedro
Industrial,2338,2006-04-15,Alquiler,Girona,154,960960,2007-03-23,Jesús
Local,2339,2006-04-16,Venta,Lleida,211,958151,2007-02-01,Carmen
Casa,2340,2006-04-16,Venta,Tarragona,196,1670116,2006-09-19,Pedro
Piso,2341,2006-04-17,Venta,Girona,220,1282820,2006-11-25,Carmen
Suelo,2342,2006-04-17,Venta,Lleida,244,1386164,2007-03-27,María
Piso,2343,2006-04-18,Alquiler,Lleida,166,971100,2007-03-02,Luisa
Oficina,2344,2006-04-20,Alquiler,Girona,120,1085160,2006-08-14,Luisa
Industrial,2346,2006-04-21,Venta,Lleida,143,1258972,2006-12-03,Luisa
Oficina,2347,2006-04-21,Venta,Girona,205,886215,2006-12-05,Carmen
Suelo,2348,2006-04-21,Alquiler,Lleida,121,652190,2006-12-09,Luisa
Casa,2349,2006-04-22,Venta,Girona,107,668322,2007-04-13,María
Local,2352,2006-04-22,Venta,Tarragona,252,1690164,2006-11-16,María
Oficina,2353,2006-04-22,Venta,Barcelona,160,745600,2007-01-06,Joaquín
Casa,2355,2006-04-22,Venta,Barcelona,289,1504823,2006-10-31,Luisa
Parking,2356,2006-04-23,Venta,Girona,199,1777866,2006-12-23,Jesús
Suelo,2358,2006-04-23,Venta,Girona,287,1567020,2006-08-17,Carmen
Suelo,2359,2006-04-25,Alquiler,Girona,193,1363352,2007-04-02,Carmen
Piso,2360,2006-04-25,Alquiler,Tarragona,212,1203524,2007-04-14,Luisa
Local,2361,2006-04-26,Venta,Barcelona,218,2136182,2007-01-14,Luisa
Industrial,2362,2006-04-26,Alquiler,Tarragona,187,1359677,2007-02-12,Pedro
Parking,2363,2006-04-27,Alquiler,Tarragona,286,2398682,2006-08-06,Joaquín
Local,2365,2006-04-28,Alquiler,Tarragona,279,1794807,2006-11-18,Luisa
Parking,2366,2006-04-28,Alquiler,Tarragona,270,1716390,2006-11-22,Jesús
Local,2367,2006-04-29,Venta,Tarragona,243,2047761,2006-10-12,María
Casa,2368,2006-04-29,Venta,Lleida,134,1024698,2006-11-09,Jesús
Piso,2370,2006-04-29,Alquiler,Lleida,132,580800,2007-03-13,Joaquín
Suelo,2371,2006-04-29,Venta,Lleida,270,2364390,2007-04-02,Luisa
Local,2372,2006-04-30,Alquiler,Girona,220,1548800,2006-10-04,María
Piso,2373,2006-04-30,Venta,Barcelona,200,1996000,2006-08-05,Joaquín
Piso,2374,2006-05-01,Venta,Lleida,239,1264310,2007-02-15,Carmen
Local,2375,2006-05-01,Venta,Girona,138,686826,2007-04-30,María
Casa,2376,2006-05-01,Alquiler,Tarragona,296,2813776,2006-10-22,Luisa
Parking,2377,2006-05-01,Alquiler,Girona,123,984369,2007-03-23,Pedro
Local,2378,2006-05-02,Venta,Barcelona,292,1538256,2007-05-01,Jesús
Piso,2379,2006-05-02,Venta,Barcelona,233,1220454,2007-04-18,Carmen
Piso,2380,2006-05-02,Alquiler,Tarragona,238,1953742,2006-12-19,Joaquín
Parking,2381,2006-05-02,Venta,Girona,205,1921260,2006-12-17,María
Casa,2382,2006-05-03,Venta,Barcelona,148,749472,2006-10-26,María
Industrial,2383,2006-05-03,Alquiler,Girona,250,1002500,2007-01-16,Carmen
Industrial,2385,2006-05-03,Alquiler,Barcelona,188,1769644,2007-02-23,Carmen
Piso,2386,2006-05-03,Alquiler,Lleida,144,1211184,2007-02-27,María
Casa,2387,2006-05-04,Venta,Girona,294,1784580,2007-01-28,Luisa
Parking,2388,2006-05-05,Venta,Lleida,106,594130,2006-12-03,Carmen
Local,2389,2006-05-05,Alquiler,Girona,250,2281250,2007-03-08,Luisa
Casa,2390,2006-05-05,Venta,Lleida,290,1853390,2007-05-01,Luisa
Casa,2391,2006-05-08,Alquiler,Barcelona,257,1591344,2007-01-19,Luisa
Piso,2393,2006-05-09,Alquiler,Tarragona,283,2072692,2006-10-02,Carmen
Industrial,2394,2006-05-09,Venta,Girona,171,708795,2007-04-07,Carmen
Piso,2395,2006-05-10,Alquiler,Tarragona,300,2585100,2006-10-15,Luisa
Local,2396,2006-05-11,Venta,Barcelona,170,1602930,2006-11-05,Joaquín
Parking,2397,2006-05-12,Alquiler,Barcelona,236,2001280,2007-03-04,Jesús
Piso,2399,2006-05-12,Venta,Tarragona,106,729280,2007-03-22,Jesús
Suelo,2400,2006-05-12,Alquiler,Lleida,104,831896,2007-02-22,Pedro
Local,2401,2006-05-13,Venta,Girona,216,2144448,2007-01-26,María
Oficina,2403,2006-05-13,Alquiler,Lleida,275,1819950,2006-11-11,Luisa
Oficina,2404,2006-05-13,Venta,Girona,221,1356498,2006-10-10,Luisa
Parking,2405,2006-05-14,Alquiler,Barcelona,210,1371720,2007-03-26,Pedro
Suelo,2406,2006-05-14,Alquiler,Tarragona,197,1840571,2006-10-10,Luisa
Local,2407,2006-05-14,Venta,Barcelona,139,560170,2006-08-27,Jesús
Piso,2408,2006-05-14,Alquiler,Tarragona,199,817094,2006-10-12,María
Suelo,2409,2006-05-14,Alquiler,Lleida,195,1790490,2006-12-16,Carmen
Industrial,2411,2006-05-15,Venta,Tarragona,201,1163388,2007-01-24,Joaquín
Local,2412,2006-05-16,Alquiler,Girona,277,1802993,2007-03-01,Joaquín
Suelo,2413,2006-05-16,Alquiler,Tarragona,123,499380,2006-08-17,Joaquín
Oficina,2414,2006-05-16,Alquiler,Lleida,257,2203004,2006-11-15,Pedro
Oficina,2415,2006-05-16,Venta,Girona,295,2200405,2007-03-24,María
Suelo,2416,2006-05-16,Venta,Girona,179,832529,2006-09-29,Jesús
Local,2417,2006-05-17,Venta,Girona,184,1113016,2007-01-15,María
Industrial,2418,2006-05-18,Alquiler,Girona,167,853370,2006-09-22,María
Oficina,2419,2006-05-18,Alquiler,Lleida,176,1214576,2006-10-08,Luisa
Piso,2420,2006-05-18,Alquiler,Lleida,149,1099024,2006-10-01,Luisa
Industrial,2422,2006-05-19,Venta,Tarragona,280,2370200,2007-02-04,Luisa
Oficina,2423,2006-05-20,Alquiler,Girona,156,1294176,2006-10-05,Carmen
Oficina,2424,2006-05-20,Alquiler,Barcelona,225,1752975,2006-09-22,Jesús
Suelo,2425,2006-05-20,Venta,Barcelona,285,2603190,2006-11-15,Joaquín
Suelo,2426,2006-05-20,Venta,Girona,247,2320565,2007-05-01,Jesús
Parking,2427,2006-05-21,Venta,Barcelona,213,928041,2006-12-10,Luisa
Industrial,2428,2006-05-21,Alquiler,Lleida,277,2268076,2007-01-25,María
Casa,2429,2006-05-21,Venta,Girona,273,2682225,,
Casa,2430,2006-05-21,Venta,Girona,245,2037420,2007-04-04,Pedro
Suelo,2431,2006-05-22,Venta,Lleida,271,2303500,2007-01-22,Luisa
Local,2432,2006-05-22,Alquiler,Barcelona,232,1699168,2006-08-27,Carmen
Piso,2433,2006-05-22,Venta,Girona,203,1315846,2007-02-27,Carmen
Casa,2434,2006-05-23,Alquiler,Tarragona,202,1112010,2007-01-29,Pedro
Parking,2435,2006-05-24,Alquiler,Lleida,125,822625,2007-01-31,Joaquín
Casa,2437,2006-05-25,Alquiler,Tarragona,195,1927770,2007-01-10,Jesús
Piso,2438,2006-05-26,Venta,Lleida,129,818505,2006-08-30,Carmen
Industrial,2440,2006-05-26,Alquiler,Girona,278,2336590,2006-12-26,Luisa
Piso,2441,2006-05-27,Alquiler,Barcelona,207,1381104,2007-04-30,María
Piso,2443,2006-05-27,Alquiler,Girona,233,1682260,,
Oficina,2444,2006-05-28,Alquiler,Tarragona,106,795318,2006-09-11,Joaquín
Parking,2445,2006-05-28,Alquiler,Lleida,194,1466058,2007-01-29,Carmen
Piso,2446,2006-05-28,Alquiler,Girona,253,1162788,2007-01-22,Luisa
Piso,2447,2006-05-28,Venta,Girona,106,922200,2007-03-16,Pedro
Suelo,2449,2006-05-29,Venta,Barcelona,228,2203620,2007-03-29,Joaquín
Parking,2450,2006-05-29,Venta,Girona,202,1524898,2006-12-28,Carmen
Local,2453,2006-05-30,Venta,Tarragona,181,1438226,2006-12-27,Pedro
Casa,2455,2006-05-31,Venta,Tarragona,190,1410370,2006-11-01,María
Casa,2456,2006-05-31,Venta,Barcelona,156,916500,2006-09-11,Joaquín
Piso,2457,2006-06-01,Venta,Lleida,234,1305720,2006-08-31,Luisa
Casa,2458,2006-06-01,Alquiler,Tarragona,167,685368,2007-01-13,Carmen
Casa,2459,2006-06-01,Venta,Lleida,270,1097010,2007-04-02,María
Casa,2460,2006-06-02,Alquiler,Barcelona,209,2017268,2007-01-26,Luisa
Parking,2461,2006-06-02,Alquiler,Girona,189,1342278,2006-12-16,Carmen
Piso,2462,2006-06-02,Venta,Lleida,246,1044762,2007-03-22,María
Piso,2463,2006-06-03,Venta,Girona,110,1026300,2007-02-08,Luisa
Suelo,2464,2006-06-03,Venta,Tarragona,262,1843694,2006-12-29,Carmen
Industrial,2465,2006-06-03,Venta,Lleida,122,1107028,2006-11-19,Pedro
Piso,2467,2006-06-03,Venta,Lleida,224,1705760,2007-03-03,Jesús
Casa,2469,2006-06-04,Venta,Barcelona,260,1616680,2007-04-25,Carmen
Parking,2470,2006-06-04,Venta,Girona,129,616878,2006-11-21,María
Parking,2471,2006-06-05,Alquiler,Tarragona,211,1126951,2006-12-08,Joaquín
Oficina,2472,2006-06-05,Venta,Tarragona,166,1068376,2007-03-14,Carmen
Parking,2473,2006-06-05,Alquiler,Barcelona,173,1251828,2007-03-04,Joaquín
Local,2474,2006-06-06,Venta,Lleida,126,1199394,2006-12-08,Carmen
Piso,2475,2006-06-06,Alquiler,Lleida,264,1344024,2007-03-22,María
Local,2476,2006-06-06,Alquiler,Tarragona,170,1397060,2007-04-30,Pedro
Suelo,2477,2006-06-06,Alquiler,Lleida,217,1363411,2006-12-18,Carmen
Suelo,2478,2006-06-06,Venta,Girona,294,2353176,2006-10-26,Pedro
Oficina,2481,2006-06-06,Venta,Lleida,209,1637515,2007-04-12,Jesús
Industrial,2482,2006-06-06,Venta,Barcelona,215,984915,2006-12-07,María
Industrial,2483,2006-06-07,Alquiler,Girona,169,1447316,,
Local,2484,2006-06-07,Alquiler,Lleida,201,1342278,2006-12-03,Luisa
Industrial,2485,2006-06-07,Alquiler,Tarragona,270,2632500,2007-04-18,Carmen
Casa,2486,2006-06-08,Venta,Girona,115,1147585,2006-11-13,Joaquín
Suelo,2488,2006-06-08,Alquiler,Tarragona,255,2380170,2006-09-30,Pedro
Suelo,2489,2006-06-09,Alquiler,Lleida,267,2211294,2007-05-06,Joaquín
Industrial,2490,2006-06-10,Alquiler,Tarragona,298,2693026,,
Local,2491,2006-06-10,Venta,Girona,160,1368480,2007-01-07,Joaquín
Industrial,2493,2006-06-10,Alquiler,Tarragona,119,1149897,2006-10-27,Luisa
Piso,2496,2006-06-11,Venta,Barcelona,149,701492,2006-11-02,Carmen
Local,2497,2006-06-11,Alquiler,Tarragona,133,936187,2007-02-10,Pedro
Piso,2498,2006-06-11,Alquiler,Barcelona,126,1102500,2006-10-13,Pedro
Local,2499,2006-06-11,Alquiler,Lleida,275,1443750,,
Oficina,2500,2006-06-11,Venta,Barcelona,165,1204005,2007-01-23,María
Casa,2501,2006-06-11,Alquiler,Girona,231,2069529,2006-12-24,Jesús
Parking,2503,2006-06-13,Venta,Girona,282,2717634,2006-11-30,Pedro
Local,2504,2006-06-13,Venta,Barcelona,245,2090340,,
Oficina,2505,2006-06-14,Venta,Lleida,239,2235367,2006-10-09,María
Local,2506,2006-06-15,Alquiler,Girona,161,1027180,2006-10-17,María
Oficina,2507,2006-06-15,Venta,Lleida,219,958563,,
Suelo,2508,2006-06-15,Venta,Girona,204,1267452,,
Industrial,2509,2006-06-16,Alquiler,Tarragona,164,1166860,2007-05-07,Joaquín
Suelo,2510,2006-06-16,Venta,Barcelona,146,954986,2007-04-23,María
Piso,2512,2006-06-16,Venta,Tarragona,280,2384480,2007-01-01,Pedro
Casa,2513,2006-06-17,Venta,Barcelona,180,887940,2006-10-12,Jesús
Industrial,2514,2006-06-17,Venta,Lleida,134,1083256,2007-01-05,Jesús
Local,2515,2006-06-17,Alquiler,Lleida,245,2030805,2006-12-11,María
Local,2517,2006-06-18,Alquiler,Girona,297,2162160,2006-12-28,Jesús
Casa,2518,2006-06-18,Venta,Tarragona,248,1826024,,
Oficina,2520,2006-06-21,Venta,Girona,277,2250348,2007-04-21,Jesús
Oficina,2521,2006-06-21,Venta,Lleida,212,1736068,2006-12-24,Joaquín
Casa,2523,2006-06-21,Alquiler,Barcelona,241,1327669,2007-03-10,Jesús
Casa,2525,2006-06-22,Alquiler,Tarragona,246,2198502,2006-11-10,Carmen
Oficina,2526,2006-06-23,Alquiler,Tarragona,178,1010862,2006-11-08,Carmen
Suelo,2527,2006-06-23,Venta,Lleida,298,2458798,2006-12-10,Jesús
Suelo,2528,2006-06-24,Alquiler,Barcelona,177,718266,2007-03-20,Joaquín
Suelo,2529,2006-06-24,Alquiler,Barcelona,281,1521615,2007-04-19,Carmen
Parking,2530,2006-06-24,Alquiler,Barcelona,113,797215,2006-12-03,María
Casa,2531,2006-06-25,Alquiler,Tarragona,213,1253505,2007-02-18,María
Parking,2533,2006-06-25,Alquiler,Lleida,155,912330,2006-11-28,Pedro
Oficina,2534,2006-06-25,Venta,Girona,246,1087812,2006-10-24,Jesús
Piso,2536,2006-06-27,Venta,Girona,214,1988702,,
Casa,2538,2006-06-28,Venta,Lleida,214,1504420,2006-12-14,Joaquín
Suelo,2540,2006-06-30,Alquiler,Girona,126,536634,,
Suelo,2541,2006-06-30,Venta,Lleida,209,1844425,2007-04-10,Pedro
Oficina,2542,2006-06-30,Venta,Girona,291,2849763,2007-04-28,Joaquín
Industrial,2544,2006-07-01,Alquiler,Barcelona,160,774400,2007-02-07,Joaquín
Industrial,2545,2006-07-01,Venta,Girona,212,1691124,2006-10-19,María
Parking,2547,2006-07-01,Alquiler,Lleida,234,1182636,2006-12-04,Carmen
Industrial,2548,2006-07-02,Venta,Girona,195,1576380,2007-04-24,Luisa
Parking,2549,2006-07-02,Alquiler,Tarragona,147,1362984,2007-02-12,Carmen
Parking,2550,2006-07-02,Alquiler,Barcelona,163,1298947,2006-12-23,María
Suelo,2551,2006-07-02,Alquiler,Tarragona,187,1059916,2006-10-03,Carmen
Industrial,2552,2006-07-03,Alquiler,Lleida,103,517472,,
Industrial,2554,2006-07-04,Alquiler,Barcelona,275,2415325,2006-12-17,Carmen
Casa,2555,2006-07-04,Venta,Barcelona,267,2091144,2006-12-24,Luisa
Oficina,2556,2006-07-04,Venta,Barcelona,250,1298500,2006-11-24,Joaquín
Parking,2557,2006-07-05,Alquiler,Barcelona,283,1470185,2006-12-18,Jesús
Industrial,2558,2006-07-06,Alquiler,Barcelona,212,1758964,2007-03-24,Luisa
Piso,2560,2006-07-07,Venta,Girona,136,580856,,
Industrial,2562,2006-07-07,Venta,Girona,144,598320,,
Piso,2563,2006-07-08,Alquiler,Barcelona,245,1284045,2007-05-07,Joaquín
Local,2564,2006-07-08,Venta,Girona,103,766320,2007-04-24,Jesús
Local,2565,2006-07-08,Alquiler,Barcelona,155,845370,2007-04-13,Joaquín
Suelo,2567,2006-07-09,Venta,Barcelona,157,914839,2006-10-21,Jesús
Suelo,2571,2006-07-10,Venta,Tarragona,191,1127473,2007-04-01,Luisa
Industrial,2572,2006-07-10,Venta,Tarragona,169,1154101,,
Industrial,2573,2006-07-11,Venta,Lleida,138,668748,2007-01-19,Carmen
Parking,2574,2006-07-11,Venta,Barcelona,256,2470912,,
Suelo,2576,2006-07-13,Venta,Barcelona,167,888941,2007-04-19,Luisa
Piso,2577,2006-07-13,Alquiler,Lleida,290,2702220,2007-03-16,Carmen
Piso,2578,2006-07-14,Alquiler,Tarragona,139,879870,2007-02-21,Pedro
Parking,2579,2006-07-16,Alquiler,Girona,274,2189534,2006-11-17,Luisa
Oficina,2581,2006-07-16,Venta,Girona,130,1061710,2007-03-11,Pedro
Casa,2582,2006-07-16,Venta,Girona,101,889608,2007-01-13,María
Suelo,2583,2006-07-17,Alquiler,Barcelona,155,950615,2006-11-15,María
Suelo,2584,2006-07-17,Alquiler,Barcelona,234,1016964,2007-03-18,Luisa
Piso,2585,2006-07-17,Alquiler,Girona,244,1315648,2007-03-01,María
Suelo,2586,2006-07-18,Alquiler,Lleida,252,1889748,2006-11-23,Luisa
Casa,2587,2006-07-18,Venta,Barcelona,229,1634373,2006-12-19,Jesús
Industrial,2588,2006-07-18,Venta,Barcelona,193,1559054,,
Industrial,2589,2006-07-18,Alquiler,Barcelona,132,949344,,
Suelo,2590,2006-07-19,Alquiler,Lleida,273,2682225,2007-02-04,Pedro
Suelo,2591,2006-07-19,Venta,Tarragona,213,1359579,2007-02-24,Carmen
Parking,2592,2006-07-19,Venta,Girona,150,1076250,2006-11-05,Carmen
Parking,2593,2006-07-19,Alquiler,Girona,147,891849,,
Local,2594,2006-07-20,Venta,Lleida,265,1632930,2007-03-08,María
Oficina,2595,2006-07-20,Alquiler,Girona,170,1039380,2006-11-25,Joaquín
Oficina,2596,2006-07-21,Venta,Barcelona,258,1700994,2006-10-23,Jesús
Casa,2599,2006-07-22,Venta,Lleida,259,1626779,2007-05-01,Joaquín
Parking,2601,2006-07-22,Venta,Girona,200,1021000,2006-11-20,Joaquín
Oficina,2602,2006-07-23,Alquiler,Lleida,157,1095860,2007-04-21,Luisa
Oficina,2604,2006-07-24,Venta,Barcelona,112,670208,2007-02-25,María
Piso,2605,2006-07-24,Alquiler,Lleida,163,1550456,2007-02-03,Carmen
Piso,2606,2006-07-24,Alquiler,Tarragona,293,1431891,,
Piso,2607,2006-07-25,Alquiler,Lleida,195,1899690,2006-11-18,Jesús
Parking,2608,2006-07-25,Alquiler,Lleida,159,931104,2007-03-20,María
Parking,2609,2006-07-26,Alquiler,Girona,123,714999,,
Oficina,2610,2006-07-27,Venta,Barcelona,143,1365936,2007-03-13,María
Parking,2611,2006-07-27,Alquiler,Tarragona,177,1064301,,
Casa,2613,2006-07-28,Venta,Barcelona,294,2618364,,
Parking,2614,2006-07-28,Venta,Tarragona,242,1844282,,
Casa,2615,2006-07-28,Alquiler,Barcelona,239,2199995,2007-03-04,Jesús
Parking,2616,2006-07-28,Alquiler,Lleida,282,1170300,2006-12-15,Jesús
Suelo,2617,2006-07-29,Alquiler,Barcelona,117,610740,2007-04-06,María
Suelo,2620,2006-07-31,Alquiler,Lleida,102,688092,2007-01-21,Joaquín
Suelo,2621,2006-07-31,Venta,Tarragona,194,1476534,2006-11-27,Luisa
Oficina,2622,2006-07-31,Alquiler,Lleida,291,2874207,2007-04-24,Jesús
Parking,2623,2006-07-31,Alquiler,Lleida,108,1002348,,
Local,2625,2006-08-01,Venta,Tarragona,277,1232927,,
Suelo,2627,2006-08-02,Venta,Girona,259,1202537,2007-04-16,María
Parking,2628,2006-08-02,Alquiler,Lleida,237,1732233,2007-01-23,Pedro
Suelo,2629,2006-08-02,Venta,Tarragona,295,1706280,2007-02-03,Joaquín
